id,firstname,lastname,fatherwords,motherwords,lwords,gendre,sex
72962711,Andrew,Kueneman,0.0,0.0,0.0,-0.99,-1.0
72957895,Chase,Davis,0.0,0.0,0.0,-0.99,-1.0
72954635,agustin,armendariz,0.0,0.0,0.0,-1.0,-1.0
72667138,Corey,Kilgannon,0.0,0.0,0.0,-0.97,-1.0
71320032,Samantha,Stark,0.0,0.0,0.0,1.0,1.0
70463971,Jacqueline,Baylon,0.0,0.0,0.0,0.99,1.0
69892375,David,Waldstein,0.0,0.0,0.0,-1.0,-1.0
69755462,Joel,Lovell,0.0,0.0,0.0,-0.98,-1.0
69103442,Juliet,Lapidos,0.0,0.0,0.0,1.0,1.0
68522205,Kareem,Fahim,0.0,0.0,0.0,-0.69,-1.0
67631479,Vivian,Toy,0.0,0.0,0.0,0.98,1.0
67418458,Patrick,McGeehan,0.0,0.0,0.0,-0.99,-1.0
66144864,Ben,Grandgenett,0.0,0.0,0.0,-0.49,1.0
65431946,Michael,Cooper,0.0,0.0,0.0,-0.99,-1.0
65391293,Mitch,Smith,0.0,0.0,0.0,-1.0,-1.0
63345416,Todd,Heisler,0.0,0.0,0.0,-0.99,-1.0
63217511,Alessandra,Stanley,0.0,0.0,0.0,1.0,1.0
62860671,Brooks,Barnes,0.0,0.0,0.0,-0.9,-1.0
62316970,Steve,Lohr,0.0,0.0,0.0,-1.0,-1.0
62032351,Jill,Rayfield,0.0,0.0,0.0,1.0,1.0
61879600,David,Herszenhorn,0.0,0.0,0.0,-1.0,-1.0
61817626,Scott,Shane,0.0,0.0,0.0,-1.0,-1.0
61384123,Dagny,Salas,0.0,0.0,0.0,1.0,1.0
61108556,marc,tracy,0.0,0.0,0.0,-0.71,-1.0
60625486,Jenny,Anderson,0.0,0.0,0.0,0.99,1.0
59599859,Elizabeth,Harris,0.0,0.0,0.0,1.0,1.0
59157393,Thomas,Friedman,0.0,0.0,0.0,-1.0,-1.0
59145948,Maureen,Dowd,0.0,0.0,0.0,1.0,1.0
57743032,Liz,Robbins,0.0,0.0,0.0,1.0,1.0
57640348,Doreen,Carvajal,0.0,0.0,0.0,1.0,1.0
55958632,Roger,Horst,0.0,0.0,0.0,-1.0,-1.0
55510435,Jim,Dwyer,0.0,0.0,0.0,-1.0,-1.0
55190116,Shreeya,Sinha,0.0,0.0,0.0,0.5,1.0
54885334,Clifford,Levy,0.0,0.0,0.0,-1.0,-1.0
54165761,Tom,Sims,0.0,0.0,0.0,-1.0,-1.0
54148929,Jonathan,Ansfield,0.0,0.0,0.0,-0.71,-1.0
52160722,Nathaniel,Popper,0.0,0.0,0.0,-1.0,-1.0
52089472,Motoko,Rich,0.0,0.0,0.0,0.39,1.0
51777236,Mark,Oppenheimer,0.0,0.0,0.0,-0.99,-1.0
51530226,Benoit,Denizet-Lewis,0.0,0.0,0.0,-1.0,-1.0
51325165,Valeriya,Safronova,0.0,0.0,0.0,1.0,1.0
51229210,Nikita,Stewart,0.0,0.0,0.0,0.84,1.0
50996697,julia,werdigier,0.0,0.0,0.0,0.99,1.0
50387337,Tim,Wallace,0.0,0.0,0.0,-1.0,-1.0
50383514,Andy,Lehren,0.0,0.0,0.0,-0.98,-1.0
50339158,Susan,Chira,0.0,0.0,0.0,1.0,1.0
49943475,melissa,clark,0.0,0.0,0.0,1.0,1.0
49634967,Fares,Akram,0.0,0.0,0.0,-1.0,-1.0
48407302,Charles,Homans,0.0,0.0,0.0,-0.99,-1.0
48377263,Michael,Slackman,0.0,0.0,0.0,-0.99,-1.0
48100047,Paul,Werdel,0.0,0.0,0.0,-1.0,-1.0
48075643,Coral,Davenport,0.0,0.0,0.0,1.0,1.0
48023374,Annie,Correal,0.0,0.0,0.0,0.99,1.0
47960267,Matthew,Rosenberg,0.0,0.0,0.0,-1.0,-1.0
47769497,Joel,Petterson,0.0,0.0,0.0,-0.99,-1.0
47717846,Maria,Newman,0.0,0.0,0.0,0.99,1.0
47469109,Ashwin,Seshagiri,0.0,0.0,0.0,-1.0,-1.0
47408482,Ariane,B.,0.0,0.0,0.0,1.0,1.0
47408194,Jason,Zinoman,0.0,0.0,0.0,-0.99,-1.0
47387027,Sarah,Cohen,0.0,0.0,0.0,1.0,1.0
46799665,Steven,McElroy,0.0,0.0,0.0,-1.0,-1.0
46758606,Ben,Shpigel,0.0,0.0,0.0,-0.99,-1.0
46593413,Tyler,Kepner,0.0,0.0,0.0,-0.95,-1.0
45808079,Austin,Ramzy,0.0,0.0,0.0,-0.98,-1.0
45749162,Dave,Renard,0.0,0.0,0.0,-1.0,-1.0
45587483,Andrew,Scrivani,0.0,0.0,0.0,-1.0,-1.0
44970004,Peter,Applebome,0.0,0.0,0.0,-0.99,-1.0
44366594,carol,giacomo,0.0,0.0,0.0,1.0,1.0
43289988,Philip,Pan,0.0,0.0,0.0,-1.0,-1.0
43230234,karen,zraick,0.0,0.0,0.0,1.0,1.0
42984750,Tara,Bernard,0.0,0.0,0.0,1.0,1.0
42976117,Mike,Abrams,0.0,0.0,0.0,-1.0,-1.0
42961882,Justin,Bank,0.0,0.0,0.0,-1.0,-1.0
42718180,Michael,Kolomatsky,0.0,0.0,0.0,-0.99,-1.0
42467881,Adam,Ellick,0.0,0.0,0.0,-0.99,-1.0
41940910,Karron,Skog,0.0,0.0,0.0,0.58,1.0
41619067,Harvey,Araton,0.0,0.0,0.0,-1.0,-1.0
41310247,Jon,Caramanica,0.0,0.0,0.0,-0.99,-1.0
41118043,Margaux,Laskey,0.0,0.0,0.0,1.0,1.0
40375110,Rachel,Swarns,0.0,0.0,0.0,1.0,1.0
40200549,Sarah,Lyall,0.0,0.0,0.0,0.67,1.0
40075291,Wendell,Jamieson,0.0,0.0,0.0,-0.7,-1.0
39802003,Phyllis,Korkki,0.0,0.0,0.0,1.0,1.0
39800279,Theodore,Kim,0.0,0.0,0.0,-0.5,1.0
39621239,Malia,Wollan,0.0,0.0,0.0,1.0,1.0
39581173,Russ,Buettner,0.0,0.0,0.0,-1.0,-1.0
39574433,David,Halbfinger,0.0,0.0,0.0,-1.0,-1.0
39434755,Ray,Krueger,0.0,0.0,0.0,-0.96,-1.0
39379075,Andrew,Keh,0.0,0.0,0.0,-1.0,-1.0
39317107,Sam,Roberts,0.0,0.0,0.0,-0.99,-1.0
39245720,Trip,Gabriel,0.0,0.0,0.0,-1.0,-1.0
39086606,Clifford,Krauss,0.0,0.0,0.0,-0.98,-1.0
39044325,Mark,Getzfred,0.0,0.0,0.0,-0.71,-1.0
39030654,Edward,Wong,0.0,0.0,0.0,-0.99,-1.0
38829617,Nicholas,Kulish,0.0,0.0,0.0,-1.0,-1.0
38756286,Jason,Sfetko,0.0,0.0,0.0,-0.99,-1.0
38509261,sebnem,arsu,0.0,0.0,0.0,0.98,1.0
38455115,Zachary,Woolfe,0.0,0.0,0.0,-0.99,-1.0
37862759,Josh,Keller,0.0,0.0,0.0,-1.0,-1.0
37718165,Ron,Lieber,0.0,0.0,0.0,-1.0,-1.0
37291805,Frank,Bruni,0.0,0.0,0.0,-0.99,-1.0
37269308,John,Koblin,0.0,0.0,0.0,-0.99,-1.0
37247374,Alexandra,Garcia,0.0,0.0,0.0,0.99,1.0
37104983,Dan,Saltzstein,0.0,0.0,0.0,-0.99,-1.0
37029298,Christine,Haughney,0.0,0.0,0.0,0.99,1.0
36609877,Eldes,Tran,0.0,0.0,0.0,0.13,1.0
36510873,David,NYT,0.0,0.0,0.0,-0.5,1.0
36106011,David,Dunlap,0.0,0.0,0.0,-1.0,-1.0
35869256,Kirk,Semple,0.0,0.0,0.0,-0.99,-1.0
35644661,Wilson,Andrews,0.0,0.0,0.0,-1.0,-1.0
35286407,kathleen,lingo,0.0,0.0,0.0,1.0,1.0
34530414,Stacy,China,0.0,0.0,0.0,0.79,1.0
34494824,Sia,Michel,0.0,0.0,0.0,0.99,1.0
34374040,Rod,Nordland,0.0,0.0,0.0,-1.0,-1.0
34245699,Ernesto,Londoño,0.0,0.0,0.0,0.0,1.0
34231471,Nick,Fox,0.0,0.0,0.0,-1.0,-1.0
34196922,Alex,Williams,0.0,0.0,0.0,-0.95,-1.0
33999013,Peter,Eavis,0.0,0.0,0.0,-0.99,-1.0
33919343,Ashley,Parker,0.0,0.0,0.0,1.0,1.0
33915226,Steven,Myers,0.0,0.0,0.0,-1.0,-1.0
33900304,deborah,needleman,0.0,0.0,0.0,1.0,1.0
33792634,Andrew,Sorkin,0.0,0.0,0.0,-1.0,-1.0
33668650,John,Branch,0.0,0.0,0.0,-1.0,-1.0
33547196,Alison,Cowan,0.0,0.0,0.0,0.67,1.0
33391760,Alan,Blinder,0.0,0.0,0.0,-0.99,-1.0
33338729,Vikas,Bajaj,0.0,0.0,0.0,-1.0,-1.0
33318712,Graham,Roberts,0.0,0.0,0.0,-0.99,-1.0
32702382,Susan,Dominus,0.0,0.0,0.0,1.0,1.0
32628749,Louise,Story,0.0,0.0,0.0,1.0,1.0
32551884,Alan,Feuer,0.0,0.0,0.0,-0.99,-1.0
32433821,Jad,Mouawad,0.0,0.0,0.0,-0.71,-1.0
32147994,Erik,Eckholm,0.0,0.0,0.0,-1.0,-1.0
32138947,Kevin,McKenna,0.0,0.0,0.0,-1.0,-1.0
32129706,James,Jr,0.0,0.0,0.0,-0.99,-1.0
31353042,PJ,Joshi,0.0,0.0,0.0,-1.0,-1.0
31203136,Lynn,Zinser,0.0,0.0,0.0,0.61,1.0
31178767,Will,Alden,0.0,0.0,0.0,-0.98,-1.0
31053563,Thomas,Kaplan,0.0,0.0,0.0,-1.0,-1.0
30699754,Rukmini,Callimachi,0.0,0.0,0.0,0.5,1.0
30695346,Anna,North,0.0,0.0,0.0,1.0,1.0
30508149,diego,ribadeneira,0.0,0.0,0.0,-1.0,-1.0
30202028,Ann,Derry,0.0,0.0,0.0,1.0,1.0
29986482,Sydney,Ember,0.0,0.0,0.0,0.91,1.0
29765346,Patrick,Scott,0.0,0.0,0.0,-0.71,-1.0
29752603,John,Eligon,0.0,0.0,0.0,-0.71,-1.0
29607664,Adam,Liptak,0.0,0.0,0.0,-1.0,-1.0
29478953,Michael,Schwirtz,0.0,0.0,0.0,-1.0,-1.0
29475191,Adrienne,Carter,0.0,0.0,0.0,1.0,1.0
29263488,Julie,Bosman,0.0,0.0,0.0,0.99,1.0
28708146,Emily,Bazelon,0.0,0.0,0.0,1.0,1.0
28631509,Bill,Pennington,0.0,0.0,0.0,-0.99,-1.0
28622579,Haeyoun,Park,0.0,0.0,0.0,-0.13,1.0
28439828,Patrick,Farrell,0.0,0.0,0.0,-1.0,-1.0
28258330,Elisabeth,Rosenthal,0.0,0.0,0.0,1.0,1.0
28175824,Vanessa,Friedman,0.0,0.0,0.0,0.99,1.0
28138045,Richard,Perez-Pena,0.0,0.0,0.0,-0.99,-1.0
28128198,Archie,Tse,0.0,0.0,0.0,-0.96,-1.0
28081724,Seth,Kugel,0.0,0.0,0.0,-0.5,1.0
27885663,Stephanie,Goodman,0.0,0.0,0.0,1.0,1.0
27799349,Larry,Buchanan,0.0,0.0,0.0,-1.0,-1.0
27729889,Rick,Lyman,0.0,0.0,0.0,-1.0,-1.0
27716402,Eric,Asimov,0.0,0.0,0.0,-0.99,-1.0
27696993,Sam,Sifton,0.0,0.0,0.0,-0.98,-1.0
27689375,Nancy,Weinstock,0.0,0.0,0.0,0.99,1.0
26929440,Tara,Parker-Pope,0.0,0.0,0.0,0.99,1.0
26809626,Hilary,Howard,0.0,0.0,0.0,0.98,1.0
26775719,Nicole,Herrington,0.0,0.0,0.0,1.0,1.0
26548553,Kia,Gregory,0.0,0.0,0.0,0.98,1.0
26355341,Thomas,Feyer,0.0,0.0,0.0,-1.0,-1.0
26336913,Frances,Robles,0.0,0.0,0.0,1.0,1.0
26293094,barbara,graustark,0.0,0.0,0.0,1.0,1.0
25772065,jay,kang,0.0,0.0,0.0,-0.99,-1.0
25362797,Elisabeth,Goodridge,0.0,0.0,0.0,1.0,1.0
25096930,Hannah,Fairfield,0.0,0.0,0.0,1.0,1.0
24937393,Brian,Knowlton,0.0,0.0,0.0,-0.67,-1.0
24889586,Anand,Giridharadas,0.0,0.0,0.0,-1.0,-1.0
24778284,Catriona,Stuart,0.0,0.0,0.0,1.0,1.0
24773177,david,carr,0.0,0.0,0.0,-0.99,-1.0
24715018,Stephen,Crowley,0.0,0.0,0.0,-1.0,-1.0
24645998,Kerri,MacDonald,0.0,0.0,0.0,1.0,1.0
24413618,Amy,Kellner,0.0,0.0,0.0,1.0,1.0
24387882,Matthew,Orr,0.0,0.0,0.0,-1.0,-1.0
24260086,Ben,Strauss,0.0,0.0,0.0,-0.55,1.0
24199781,Salman,Masood,0.0,0.0,0.0,-1.0,-1.0
24146296,Kim,Barker,0.0,0.0,0.0,0.91,1.0
24134103,Sarah,Nir,0.0,0.0,0.0,0.5,1.0
24051028,Julie,Bloom,0.0,0.0,0.0,1.0,1.0
23994034,Steve,Duenes,0.0,0.0,0.0,-1.0,-1.0
23979328,Jennifer,Medina,0.0,0.0,0.0,1.0,1.0
23946892,Jodi,Rudoren,0.0,0.0,0.0,0.98,1.0
23836537,Javier,Hernández,0.0,0.0,0.0,0.0,1.0
23741868,Melissa,Eddy,0.0,0.0,0.0,1.0,1.0
23214542,Jim,Luttrell,0.0,0.0,0.0,-0.99,-1.0
23196748,Joe,Drape,0.0,0.0,0.0,-0.97,-1.0
23177276,William,Rhoden,0.0,0.0,0.0,-1.0,-1.0
22895484,Ian,Lovett,0.0,0.0,0.0,-0.99,-1.0
22872168,Margaret,Ho,0.0,0.0,0.0,0.99,1.0
22834340,Susan,Ellingwood,0.0,0.0,0.0,1.0,1.0
22730280,Lawrence,Downes,0.0,0.0,0.0,-1.0,-1.0
22723307,Amanda,Cox,0.0,0.0,0.0,1.0,1.0
22410909,Josh,Haner,0.0,0.0,0.0,-1.0,-1.0
22399352,Eric,Thayer,0.0,0.0,0.0,-0.99,-1.0
22387220,Quentin,Hardy,0.0,0.0,0.0,-1.0,-1.0
22320759,Michael,Paulson,0.0,0.0,0.0,-0.99,-1.0
22056037,Joanna,Nikas,0.0,0.0,0.0,0.99,1.0
22047578,Alan,Flippen,0.0,0.0,0.0,-0.99,-1.0
21769429,Andrew,Siddons,0.0,0.0,0.0,-0.99,-1.0
21768766,Jonathan,Weisman,0.0,0.0,0.0,-1.0,-1.0
21734241,Declan,Walsh,0.0,0.0,0.0,-1.0,-1.0
21661593,john,leland,0.0,0.0,0.0,-0.99,-1.0
21460110,Kari,0,0.0,0.0,0.0,0.49,1.0
21417247,Kirk,Johnson,0.0,0.0,0.0,-1.0,-1.0
21416856,ES,Rueb,0.0,0.0,0.0,0.39,1.0
21415998,Stephanie,Strom,0.0,0.0,0.0,1.0,1.0
21397149,Snigdha,Koirala,0.0,0.0,0.0,1.0,1.0
21245863,Stephanie,Clifford,0.0,0.0,0.0,0.99,1.0
21145241,Michelle,Higgins,0.0,0.0,0.0,1.0,1.0
21123640,Mary,Giordano,0.0,0.0,0.0,1.0,1.0
21056978,Jake,Silverstein,0.0,0.0,0.0,-1.0,-1.0
20946110,Jonah,Kessel,0.0,0.0,0.0,-0.98,-1.0
20778387,Mark,Bittman,0.0,0.0,0.0,-1.0,-1.0
20772763,Charles,Blow,0.0,0.0,0.0,-1.0,-1.0
20570290,Charles,Duhigg,0.0,0.0,0.0,-0.99,-1.0
20454297,Peter,Catapano,0.0,0.0,0.0,-0.99,-1.0
20384034,anahad,oconnor,0.0,0.0,0.0,-0.5,1.0
20156726,Russell,Goldman,0.0,0.0,0.0,-1.0,-1.0
20095865,Andy,Newman,0.0,0.0,0.0,-0.99,-1.0
20040480,Carrie,Halperin,0.0,0.0,0.0,0.99,1.0
19999626,Edward,Wyatt,0.0,0.0,0.0,-1.0,-1.0
19803605,Erica,Goode,0.0,0.0,0.0,0.99,1.0
19789414,Ben,Werschkul,0.0,0.0,0.0,-0.99,-1.0
19714682,Dwight,Garner,0.0,0.0,0.0,-1.0,-1.0
19671465,Kevin,Quealy,0.0,0.0,0.0,-1.0,-1.0
19593954,Erik,Olsen,0.0,0.0,0.0,-1.0,-1.0
19570075,Mike,Grynbaum,0.0,0.0,0.0,-1.0,-1.0
19560540,Michael,Wilson,0.0,0.0,0.0,-0.99,-1.0
19491536,Ruth,Fremson,0.0,0.0,0.0,0.99,1.0
19476868,Nick,Wingfield,0.0,0.0,0.0,-0.44,1.0
19383099,Chris,储百亮,0.0,0.0,0.0,0.0,1.0
19113435,David,Kirkpatrick,0.0,0.0,0.0,-0.71,-1.0
19086456,Michael,Luo,0.0,0.0,0.0,-0.99,-1.0
19040598,ಠ_ಠ,0,0.0,0.0,0.0,0.0,1.0
18950645,Andrew,Stanfill,0.0,0.0,0.0,-0.99,-1.0
18918784,Samantha,Henig,0.0,0.0,0.0,1.0,1.0
18916926,Rɪᴄᴋ,Rᴏᴊᴀs,0.0,0.0,0.0,0.0,1.0
18913236,JackBell,0,0.0,0.0,0.0,-0.13,1.0
18874227,Stephen,Farrell,0.0,0.0,0.0,-1.0,-1.0
18827552,Eba,Hamid,0.0,0.0,0.0,1.0,1.0
18790963,Jim,Dao,0.0,0.0,0.0,-0.99,-1.0
18684952,David,Jolly,0.0,0.0,0.0,-0.99,-1.0
18678924,Jonathan,Martin,0.0,0.0,0.0,-1.0,-1.0
18554022,Juliet,Macur,0.0,0.0,0.0,1.0,1.0
18528216,Karen,Yourish,0.0,0.0,0.0,1.0,1.0
18507983,Heather,Murphy,0.0,0.0,0.0,1.0,1.0
18490480,Paul,Sullivan,0.0,0.0,0.0,-1.0,-1.0
18453278,Damon,✒️,0.0,0.0,0.0,0.0,1.0
18450088,Ashley,Southall,0.0,0.0,0.0,0.97,1.0
18318642,Katie,Thomas,0.0,0.0,0.0,1.0,1.0
18252775,Susan,Edgerley,0.0,0.0,0.0,1.0,1.0
18228075,Pete,Wells,0.0,0.0,0.0,-1.0,-1.0
18189726,Bassey,Etim,0.0,0.0,0.0,-1.0,-1.0
18083797,katierosman,0,0.0,0.0,0.0,0.13,1.0
18057243,monicadrake,0,0.0,0.0,0.0,-0.13,1.0
17995528,Dan,Levin,0.0,0.0,0.0,-0.99,-1.0
17974586,willy,0,0.0,0.0,0.0,-0.47,1.0
17914013,rickgladstone,0,0.0,0.0,0.0,-0.13,1.0
17910058,Danielle,Belopotosky,0.0,0.0,0.0,0.99,1.0
17890544,nixonron,0,0.0,0.0,0.0,0.13,1.0
17877122,Claire,Miller,0.0,0.0,0.0,1.0,1.0
17853152,Soo-Jeong,Kang,0.0,0.0,0.0,0.69,1.0
17845620,Henry,Fountain,0.0,0.0,0.0,-0.99,-1.0
17822855,AJ,0,0.0,0.0,0.0,-0.98,-1.0
17809607,David,Barstow,0.0,0.0,0.0,-1.0,-1.0
17768720,Joe,Coscarelli,0.0,0.0,0.0,-0.96,-1.0
17737614,Robert,Mackey,0.0,0.0,0.0,-0.99,-1.0
17717552,Ian,Fisher,0.0,0.0,0.0,-1.0,-1.0
17680774,Jason,Drakeford,0.0,0.0,0.0,-1.0,-1.0
17659329,Justine,Maki,0.0,0.0,0.0,0.44,1.0
17601988,helenecooper,0,0.0,0.0,0.0,-0.13,1.0
17539807,Mike,Hale,0.0,0.0,0.0,-1.0,-1.0
17525611,jeff,sommer,0.0,0.0,0.0,-1.0,-1.0
17489136,Jeannie,Choi,0.0,0.0,0.0,0.67,1.0
17453750,Jean,Rutter,0.0,0.0,0.0,-1.0,-1.0
17436250,Michael,Schmidt,0.0,0.0,0.0,-1.0,-1.0
17389023,David,Chen,0.0,0.0,0.0,-1.0,-1.0
17342267,James,Connell,0.0,0.0,0.0,-1.0,-1.0
17290577,Diane,Cardwell,0.0,0.0,0.0,1.0,1.0
17164414,Talya,Minsberg,0.0,0.0,0.0,1.0,1.0
17152685,Lydia,Polgreen,0.0,0.0,0.0,1.0,1.0
17091688,Mary,Pilon,0.0,0.0,0.0,0.99,1.0
17025323,The,Editor,0.0,0.0,0.0,-0.5,1.0
17006157,Paul,Krugman,0.0,0.0,0.0,-0.99,-1.0
17004618,Nicholas,Kristof,0.0,0.0,0.0,-0.99,-1.0
17004139,Gail,Collins,0.0,0.0,0.0,0.99,1.0
17001646,John,Tierney,0.0,0.0,0.0,-0.99,-1.0
16915103,melena,ryzik,0.0,0.0,0.0,1.0,1.0
16911536,amyvirshup,0,0.0,0.0,0.0,-0.13,1.0
16809794,Bill,Wasik,0.0,0.0,0.0,-0.5,1.0
16588095,Kim,Severson,0.0,0.0,0.0,0.92,1.0
16555786,Nadia,Taha,0.0,0.0,0.0,1.0,1.0
16540063,Poh,Teng,0.0,0.0,0.0,-0.56,1.0
16463786,Emma,Fitzsimmons,0.0,0.0,0.0,0.71,1.0
16459757,jason,stallman,0.0,0.0,0.0,-0.99,-1.0
16441088,jennifer,steinhauer,0.0,0.0,0.0,0.99,1.0
16408959,Jeffrey,Cane,0.0,0.0,0.0,-0.99,-1.0
16395525,jdavidgoodman,0,0.0,0.0,0.0,0.13,1.0
16380238,Catrin,Einhorn,0.0,0.0,0.0,1.0,1.0
16297720,Deborah,Acosta,0.0,0.0,0.0,1.0,1.0
16296332,Alan,Schwarz,0.0,0.0,0.0,-0.99,-1.0
16295907,JamesEstrin,0,0.0,0.0,0.0,0.13,1.0
16258157,Dennis,Overbye,0.0,0.0,0.0,-1.0,-1.0
16257487,William,Neuman,0.0,0.0,0.0,-0.99,-1.0
16244449,Josh,Barro,0.0,0.0,0.0,-1.0,-1.0
16227629,Amy,Harmon,0.0,0.0,0.0,1.0,1.0
16220341,Ben,Ratliff,0.0,0.0,0.0,-0.99,-1.0
16194566,Michael,Roston,0.0,0.0,0.0,-0.99,-1.0
16172747,Charlie,Savage,0.0,0.0,0.0,-0.98,-1.0
16059332,Amy,O'Leary,0.0,0.0,0.0,1.0,1.0
16055024,Richard,Sandomir,0.0,0.0,0.0,-0.99,-1.0
16046443,Jesse,McKinley,0.0,0.0,0.0,-0.95,-1.0
16028003,WmFerguson,0,0.0,0.0,0.0,0.13,1.0
15990038,Jaime,Swanson,0.0,0.0,0.0,-0.91,-1.0
15963468,Mick,Sussman,0.0,0.0,0.0,-0.58,1.0
15950882,katephillips,0,0.0,0.0,0.0,-0.13,1.0
15950210,Joe,Berger,0.0,0.0,0.0,-0.96,-1.0
15908429,carolynryan,0,0.0,0.0,0.0,0.13,1.0
15891430,jodikantor,0,0.0,0.0,0.0,-0.13,1.0
15840979,Damien,Cave,0.0,0.0,0.0,-1.0,-1.0
15829626,Andrew,Zahler,0.0,0.0,0.0,-1.0,-1.0
15803250,Peter,Lattman,0.0,0.0,0.0,-0.99,-1.0
15777728,Julie,Shaver,0.0,0.0,0.0,1.0,1.0
15736557,Diego,Sorbara,0.0,0.0,0.0,-1.0,-1.0
15716291,Rogene,0,0.0,0.0,0.0,0.49,1.0
15593561,Rebecca,Ruiz,0.0,0.0,0.0,1.0,1.0
15589735,J.J.,Helland,0.0,0.0,0.0,0.0,1.0
15586316,Matt,Apuzzo,0.0,0.0,0.0,-1.0,-1.0
15576754,Christina,Caron,0.0,0.0,0.0,1.0,1.0
15418253,Krysten,Chambrot,0.0,0.0,0.0,1.0,1.0
15388131,Sylvia,Rupani-Smith,0.0,0.0,0.0,0.99,1.0
15383427,Bill,Carter,0.0,0.0,0.0,-1.0,-1.0
15369869,Josh,Williams,0.0,0.0,0.0,-1.0,-1.0
15309384,Julia,Moskin,0.0,0.0,0.0,0.99,1.0
15245975,Sona,Patel,0.0,0.0,0.0,1.0,1.0
15238841,Kaly,Soto,0.0,0.0,0.0,0.5,1.0
15187074,Tom,Giratikanon,0.0,0.0,0.0,-0.99,-1.0
15181734,Maud,Newton,0.0,0.0,0.0,1.0,1.0
15062129,Maira,Garcia,0.0,0.0,0.0,0.55,1.0
14894088,sbhanoo,0,0.0,0.0,0.0,0.13,1.0
14875983,Shan,Carter,0.0,0.0,0.0,-0.58,1.0
14873684,Diantha,Parker,0.0,0.0,0.0,1.0,1.0
14872551,Chris,Stanford,0.0,0.0,0.0,-0.76,-1.0
14861368,EleanorRandolph,0,0.0,0.0,0.0,0.13,1.0
14850098,Marc,Lacey,0.0,0.0,0.0,-0.99,-1.0
14849284,Randy,Archibold,0.0,0.0,0.0,-0.98,-1.0
14699813,Zena,Barakat,0.0,0.0,0.0,1.0,1.0
14683257,Jess,Bidgood,0.0,0.0,0.0,0.46,1.0
14624523,Katherine,Schulten,0.0,0.0,0.0,0.99,1.0
14552725,Michael,Shear,0.0,0.0,0.0,-1.0,-1.0
14546892,tannercurtis,0,0.0,0.0,0.0,0.13,1.0
14518765,Stephanie,Rosenbloom,0.0,0.0,0.0,0.99,1.0
14480378,Alan,Rappeport,0.0,0.0,0.0,-0.99,-1.0
14443406,LaSharah,Bunting,0.0,0.0,0.0,0.27,1.0
14412101,Danielle,Ivory,0.0,0.0,0.0,1.0,1.0
14401912,Emily,Weinstein,0.0,0.0,0.0,1.0,1.0
14366976,Brian,Chen,0.0,0.0,0.0,-1.0,-1.0
14325025,James,Gorman,0.0,0.0,0.0,-1.0,-1.0
14315631,Kellen,Henry,0.0,0.0,0.0,-0.38,1.0
14275423,Matt,Seaton,0.0,0.0,0.0,-1.0,-1.0
14179132,Ben,Sisario,0.0,0.0,0.0,-0.99,-1.0
14116915,Katie,Rogers,0.0,0.0,0.0,1.0,1.0
14089446,Bill,Horn,0.0,0.0,0.0,-1.0,-1.0
14021902,Paul,Volpe,0.0,0.0,0.0,-0.71,-1.0
13644362,Justin,Swanson,0.0,0.0,0.0,-1.0,-1.0
13404292,Nicole,Perlroth,0.0,0.0,0.0,1.0,1.0
12685742,Tom,Jolly,0.0,0.0,0.0,-0.99,-1.0
12594742,mlouttit,0,0.0,0.0,0.0,0.13,1.0
12376942,Noam,Cohen,0.0,0.0,0.0,-0.98,-1.0
11613712,Jennifer,Daniel,0.0,0.0,0.0,0.99,1.0
11545652,Daniel,Victor,0.0,0.0,0.0,-0.99,-1.0
11179192,John,NYT,0.0,0.0,0.0,-0.99,-1.0
11178672,Andy,Revkin,0.0,0.0,0.0,-0.98,-1.0
11136082,mike,mcphate,0.0,0.0,0.0,-0.99,-1.0
10755542,Vindu,Goel,0.0,0.0,0.0,-0.13,1.0
10686252,Daniel,McDermon,0.0,0.0,0.0,-1.0,-1.0
10454572,∇,▼∇,0.0,0.0,0.0,0.0,1.0
9874512,Jesse,Ashlock,0.0,0.0,0.0,-0.98,-1.0
9710612,Jeremy,Egner,0.0,0.0,0.0,-1.0,-1.0
9089942,Michael,Merced,0.0,0.0,0.0,-0.67,-1.0
8912232,KJ,Dell'Antonia,0.0,0.0,0.0,-1.0,-1.0
8442372,Hiroko,Tabuchi,0.0,0.0,0.0,1.0,1.0
8041772,Eric,Owles,0.0,0.0,0.0,-0.71,-1.0
7832552,Kinsey,Wilson,0.0,0.0,0.0,0.97,1.0
7433772,Emily,Steel,0.0,0.0,0.0,1.0,1.0
7140202,Katharine,Seelye,0.0,0.0,0.0,1.0,1.0
6476742,Molly,Wood,0.0,0.0,0.0,1.0,1.0
5636142,Celina,Fang,0.0,0.0,0.0,1.0,1.0
5273561,Tyson,Evans,0.0,0.0,0.0,-0.54,1.0
4527941,matt,richtel,0.0,0.0,0.0,-1.0,-1.0
4129641,Michael,Owen,0.0,0.0,0.0,-1.0,-1.0
4071761,Matthew,Ericson,0.0,0.0,0.0,-0.99,-1.0
3630501,David,Gelles,0.0,0.0,0.0,-1.0,-1.0
2325431,Jacky,Myint,0.0,0.0,0.0,-0.78,-1.0
2195241,Farhad,Manjoo,0.0,0.0,0.0,-1.0,-1.0
2115091,Sasha,Koren,0.0,0.0,0.0,0.93,1.0
2020351,Patrick,NYT,0.0,0.0,0.0,-0.99,-1.0
