id,firstname,lastname,fatherwords,motherwords,lwords,gendre,sex
16224705,christopher,joyce,0,0,0,-1.0,-1.0
16224500,Allison,Aubrey,0,0,0,0.98,1.0
16224477,Jon,Hamilton,0,0,0,-0.99,-1.0
16222202,EdithChapin,None,0,0,0,0.13,1.0
16222086,Gisèle,Grayson,0,0,0,0.0,1.0
16207797,Jessica,Goldstein,0,0,0,1.0,1.0
16149614,julie,rovner,0,0,0,1.0,1.0
16137724,Anastasia,Tsioulcas,0,0,0,1.0,1.0
16001350,Elise,Hu,0,0,0,1.0,1.0
15908898,Marilyn,Geewax,0,0,0,0.99,1.0
15882702,Doug,Mitchell,0,0,0,-1.0,-1.0
15852865,Mito,Habe-Evans,0,0,0,-0.28,1.0
15753057,Peter,Overby,0,0,0,-0.99,-1.0
15639774,Adam,Davidson,0,0,0,-1.0,-1.0
15638615,Linda,Holmes,0,0,0,1.0,1.0
15504419,Kelsey,Proud,0,0,0,0.94,1.0
15483390,Tamara,Keith,0,0,0,1.0,1.0
15358452,Tanya,Brown,0,0,0,1.0,1.0
15243240,Margot,Williams,0,0,0,1.0,1.0
15236385,Jonathan,Blakley,0,0,0,-1.0,-1.0
15233145,Tony,Marcano,0,0,0,-0.99,-1.0
15180898,Neda,Ulaby,0,0,0,0.5,1.0
15180723,MarisaPenalozaNPR,None,0,0,0,0.13,1.0
14985228,Peter,Sagal,0,0,0,-0.99,-1.0
14959921,Alicia,Cypress,0,0,0,0.5,1.0
14747653,Lee,Hill,0,0,0,-0.88,-1.0
14742532,Jessica,Smith,0,0,0,1.0,1.0
14570738,Brian,Boyer,0,0,0,-1.0,-1.0
14425176,Irakli,Nadareishvili,0,0,0,-1.0,-1.0
14421789,sarahhandel,None,0,0,0,0.13,1.0
14410756,joepalca,None,0,0,0,0.13,1.0
14372368,zbrand,None,0,0,0,-0.13,1.0
14360771,Matthew,Bell,0,0,0,-0.99,-1.0
14345238,Trey,Graham,0,0,0,-1.0,-1.0
14343727,Joe,Neel,0,0,0,-0.48,1.0
14269828,Tim,Akimoff,0,0,0,-1.0,-1.0
14135641,David,Wright,0,0,0,-0.99,-1.0
14091029,ericathas,None,0,0,0,0.13,1.0
14067246,Eric,NPR,0,0,0,-0.99,-1.0
13784492,NPR,Business,0,0,0,-0.13,1.0
13735902,Si,Sikes,0,0,0,-0.38,1.0
13734272,keithwoods,None,0,0,0,-0.13,1.0
13045342,Joanna,Kakissis,0,0,0,1.0,1.0
12811862,Ailsa,Chang,0,0,0,1.0,1.0
12800862,Eyder,Peralta,0,0,0,0.07,1.0
